[ITEN1 Reference Specific Tension],[ITEN2 Reference Specific Tension],[ITEN1 Actual Specific Tension],[ITEN2 Actual Specific Tension],[ITEN3 Reference Specific Tension],[ITEN4 Reference Specific Tension],[ITEN3 Actual Specific Tension],[ITEN4 Actual Specific Tension],[Rolling Speed]
ITEN1 Reference Specific Tension,ITEN2 Reference Specific Tension,ITEN1 Actual Specific Tension,ITEN2 Actual Specific Tension,ITEN3 Reference Specific Tension,ITEN4 Reference Specific Tension,ITEN3 Actual Specific Tension,ITEN4 Actual Specific Tension,Rolling Speed
129.337,178.481,134.004,172.648,198.313,220.347,192.671,206.381,1
129.337,178.481,134.004,172.648,198.313,220.347,192.671,206.381,1
129.337,178.481,133.989,172.723,198.313,220.347,192.671,206.381,1
129.337,178.481,133.989,172.723,198.313,220.347,192.857,206.387,1
129.337,178.481,133.989,172.723,198.313,220.347,192.857,206.387,1
129.337,178.481,134.027,172.803,198.313,220.347,192.857,206.387,1
129.337,178.481,134.027,172.803,198.313,220.347,192.857,206.387,1
129.337,178.481,134.027,172.803,198.313,220.347,192.857,206.506,1
129.337,178.481,134.027,172.803,198.313,220.347,192.946,206.506,1
129.337,178.481,134.056,172.807,198.313,220.347,192.946,206.506,1
129.337,178.481,134.056,172.807,198.313,220.347,192.946,206.506,1
129.337,178.481,134.056,172.807,198.313,220.347,193.003,206.518,1
129.337,178.481,134.056,172.807,198.313,220.347,193.003,206.518,1
129.337,178.481,134.129,172.841,198.313,220.347,193.003,206.518,1
129.337,178.481,134.129,172.841,198.313,220.347,193.003,206.518,1
129.337,178.481,134.129,172.841,198.313,220.347,193.111,206.557,1
129.337,178.481,134.129,172.841,198.313,220.347,193.111,206.557,1
129.337,178.481,134.18,172.864,198.313,220.347,193.111,206.557,1
129.337,178.481,134.18,172.864,198.313,220.347,193.111,206.557,1
129.337,178.481,134.18,172.864,198.313,220.347,193.161,206.577,1
129.337,178.481,134.18,172.864,198.313,220.347,193.161,206.577,1
129.337,178.481,134.285,172.855,198.313,220.347,193.161,206.577,1
129.337,178.481,134.285,172.855,198.313,220.347,193.161,206.577,1
129.337,178.481,134.285,172.855,198.313,220.347,193.148,206.634,1
129.337,178.481,134.285,172.855,198.313,220.347,193.148,206.634,1
129.337,178.481,134.31,172.875,198.313,220.347,193.148,206.634,1
129.337,178.481,134.31,172.875,198.313,220.347,193.148,206.634,1
129.337,178.481,134.31,172.875,198.313,220.347,193.148,206.629,1
129.337,178.481,134.31,172.875,198.313,220.347,193.169,206.629,1
129.337,178.481,134.325,172.884,198.313,220.347,193.169,206.629,1
129.337,178.481,134.325,172.884,198.313,220.347,193.169,206.629,1
129.337,178.481,134.325,172.884,198.313,220.347,193.142,206.684,1
129.337,178.481,134.325,172.884,198.313,220.347,193.142,206.684,1
129.337,178.481,134.273,172.927,198.313,220.347,193.142,206.684,1
129.337,178.481,134.273,172.927,198.313,220.347,193.142,206.684,1
129.337,178.481,134.273,172.927,198.313,220.347,193.092,206.703,1
129.337,178.481,134.273,172.927,198.313,220.347,193.092,206.703,1
129.337,178.481,134.205,172.99,198.313,220.347,193.092,206.703,1
129.337,178.481,134.205,172.99,198.313,220.347,193.092,206.703,1
129.337,178.481,134.205,172.99,198.313,220.347,193.029,206.741,1
129.337,178.481,134.205,172.99,198.313,220.347,193.029,206.741,1
129.337,178.481,134.071,173.117,198.313,220.347,193.029,206.741,1
129.337,178.481,134.071,173.117,198.313,220.347,193.029,206.741,1
129.337,178.481,134.071,173.117,198.313,220.347,192.973,206.705,1
129.337,178.481,134.071,173.117,198.313,220.347,192.973,206.705,1
129.337,178.481,133.967,173.239,198.313,220.347,192.973,206.705,1
129.337,178.481,133.967,173.239,198.313,220.347,192.973,206.705,1
129.337,178.481,133.967,173.239,198.313,220.347,192.973,206.687,1
129.337,178.481,133.967,173.239,198.313,220.347,192.954,206.687,1
129.337,178.481,133.679,173.389,198.313,220.347,192.954,206.687,1
129.337,178.481,133.679,173.389,198.313,220.347,192.954,206.687,1
129.337,178.481,133.679,173.389,198.313,220.347,192.926,206.727,1
129.337,178.481,133.679,173.389,198.313,220.347,192.926,206.727,1
129.337,178.481,133.554,173.509,198.313,220.347,192.926,206.727,1
129.337,178.481,133.554,173.509,198.313,220.347,192.926,206.727,1
129.337,178.481,133.554,173.509,198.313,220.347,192.927,206.718,1
129.337,178.481,133.554,173.509,198.313,220.347,192.927,206.718,1
129.337,178.481,133.474,173.65,198.313,220.347,192.927,206.718,1
129.337,178.481,133.474,173.65,198.313,220.347,192.927,206.718,1
129.337,178.481,133.474,173.65,198.313,220.347,192.965,206.688,1
129.337,178.481,133.474,173.65,198.313,220.347,192.965,206.688,1
129.337,178.481,133.404,173.82,198.313,220.347,192.965,206.688,1
129.337,178.481,133.404,173.82,198.313,220.347,192.965,206.688,1
129.337,178.481,133.404,173.82,198.313,220.347,193.034,206.608,1
129.337,178.481,133.404,173.82,198.313,220.347,193.034,206.608,1
129.337,178.481,133.312,173.854,198.313,220.347,193.034,206.608,1
129.337,178.481,133.312,173.854,198.313,220.347,193.034,206.608,1
129.337,178.481,133.312,173.854,198.313,220.347,193.034,206.598,1
129.337,178.481,133.312,173.854,198.313,220.347,193.154,206.598,1
129.337,178.481,133.356,173.851,198.313,220.347,193.154,206.598,1
129.337,178.481,133.356,173.851,198.313,220.347,193.154,206.598,1
129.337,178.481,133.356,173.851,198.313,220.347,193.245,206.642,1
129.337,178.481,133.356,173.851,198.313,220.347,193.245,206.642,1
129.337,178.481,133.318,173.964,198.313,220.347,193.245,206.642,1
129.337,178.481,133.318,173.964,198.313,220.347,193.245,206.642,1
129.337,178.481,133.318,173.964,198.313,220.347,193.396,206.615,1
129.337,178.481,133.318,173.964,198.313,220.347,193.396,206.615,1
129.337,178.481,133.243,173.99,198.313,220.347,193.396,206.615,1
129.337,178.481,133.243,173.99,198.313,220.347,193.396,206.615,1
129.337,178.481,133.243,173.99,198.313,220.347,193.546,206.643,1
129.337,178.481,133.243,173.99,198.313,220.347,193.546,206.643,1
129.337,178.481,133.198,173.993,198.313,220.347,193.546,206.643,1
129.337,178.481,133.198,173.993,198.313,220.347,193.546,206.643,1
129.337,178.481,133.198,173.993,198.313,220.347,193.638,206.694,1
129.337,178.481,133.198,173.993,198.313,220.347,193.638,206.694,1
129.337,178.481,133.216,173.943,198.313,220.347,193.638,206.694,1
129.337,178.481,133.216,173.943,198.313,220.347,193.638,206.694,1
129.337,178.481,133.216,173.943,198.313,220.347,193.638,206.831,1
129.337,178.481,133.216,173.943,198.313,220.347,193.678,206.831,1
129.337,178.481,133.269,173.882,198.313,220.347,193.678,206.831,1
129.337,178.481,133.269,173.882,198.313,220.347,193.678,206.831,1
129.337,178.481,133.269,173.882,198.313,220.347,193.702,206.957,1
129.337,178.481,133.269,173.882,198.313,220.347,193.702,206.957,1
129.337,178.481,133.3,173.778,198.313,220.347,193.702,206.957,1
129.337,178.481,133.3,173.778,198.313,220.347,193.702,206.957,1
129.337,178.481,133.3,173.778,198.313,220.347,193.702,207.056,1
129.337,178.481,133.3,173.778,198.313,220.347,193.702,207.056,1
129.337,178.481,133.329,173.608,198.313,220.347,193.702,207.056,1
129.337,178.481,133.329,173.608,198.313,220.347,193.702,207.056,1
129.337,178.481,133.329,173.608,198.313,220.347,193.669,207.11,1
129.337,178.481,133.329,173.608,198.313,220.347,193.669,207.11,1
129.337,178.481,133.333,173.508,198.313,220.347,193.669,207.11,1
129.337,178.481,133.333,173.508,198.313,220.347,193.669,207.11,1
129.337,178.481,133.333,173.508,198.313,220.347,193.533,207.265,1
129.337,178.481,133.333,173.508,198.313,220.347,193.533,207.265,1
129.337,178.481,133.333,173.508,198.313,220.347,193.533,207.265,1
129.337,178.481,133.303,173.443,198.313,220.347,193.533,207.265,1
129.337,178.481,133.303,173.443,198.313,220.347,193.452,207.344,1
129.337,178.481,133.303,173.443,198.313,220.347,193.452,207.344,1
129.337,178.481,133.216,173.427,198.313,220.347,193.452,207.344,1
129.337,178.481,133.216,173.427,198.313,220.347,193.452,207.344,1
129.337,178.481,133.216,173.427,198.313,220.347,193.557,207.478,1
129.337,178.481,133.216,173.427,198.313,220.347,193.557,207.478,1
129.337,178.481,133.096,173.42,198.313,220.347,193.557,207.478,1
129.337,178.481,133.096,173.42,198.313,220.347,193.557,207.478,1
129.337,178.481,133.096,173.42,198.313,220.347,193.473,207.55,1
129.337,178.481,133.096,173.42,198.313,220.347,193.473,207.55,1
129.337,178.481,132.857,173.597,198.313,220.347,193.473,207.55,1
129.337,178.481,132.857,173.597,198.313,220.347,193.473,207.55,1
129.337,178.481,132.857,173.597,198.313,220.347,193.317,207.56,1
129.337,178.481,132.857,173.597,198.313,220.347,193.317,207.56,1
129.337,178.481,132.754,173.763,198.313,220.347,193.317,207.56,1
129.337,178.481,132.754,173.763,198.313,220.347,193.317,207.56,1
129.337,178.481,132.754,173.763,198.313,220.347,193.279,207.569,1
129.337,178.481,132.754,173.763,198.313,220.347,193.279,207.569,1
129.337,178.481,132.683,173.936,198.313,220.347,193.279,207.569,1
129.337,178.481,132.683,173.936,198.313,220.347,193.279,207.569,1
129.337,178.481,132.683,173.936,198.313,220.347,193.279,207.604,1
129.337,178.481,132.683,173.936,198.313,220.347,193.304,207.604,1
129.337,178.481,132.646,174.108,198.313,220.347,193.304,207.604,1
129.337,178.481,132.646,174.108,198.313,220.347,193.304,207.604,1
129.337,178.481,132.646,174.108,198.313,220.347,193.393,207.628,1
129.337,178.481,132.646,174.108,198.313,220.347,193.393,207.628,1
129.337,178.481,132.602,174.271,198.313,220.347,193.393,207.628,1
129.337,178.481,132.602,174.271,198.313,220.347,193.393,207.628,1
129.337,178.481,132.602,174.271,198.313,220.347,193.491,207.624,1
129.337,178.481,132.602,174.271,198.313,220.347,193.491,207.624,1
129.337,178.481,132.574,174.433,198.313,220.347,193.491,207.624,1
129.337,178.481,132.574,174.433,198.313,220.347,193.491,207.624,1
129.337,178.481,132.574,174.433,198.313,220.347,193.698,207.61,1
129.337,178.481,132.574,174.433,198.313,220.347,193.698,207.61,1
129.337,178.481,132.585,174.558,198.313,220.347,193.698,207.61,1
129.337,178.481,132.585,174.558,198.313,220.347,193.698,207.61,1
129.337,178.481,132.585,174.558,198.313,220.347,193.851,207.569,1
129.337,178.481,132.585,174.558,198.313,220.347,193.851,207.569,1
129.337,178.481,132.64,174.62,198.313,220.347,193.851,207.569,1
129.337,178.481,132.64,174.62,198.313,220.347,193.851,207.569,1
129.337,178.481,132.64,174.62,198.313,220.347,194.059,207.565,1
129.337,178.481,132.64,174.62,198.313,220.347,194.059,207.565,1
129.337,178.481,132.742,174.667,198.313,220.347,194.059,207.565,1
129.337,178.481,132.742,174.667,198.313,220.347,194.059,207.565,1
129.337,178.481,132.742,174.667,198.313,220.347,194.246,207.457,1
129.337,178.481,132.742,174.667,198.313,220.347,194.246,207.457,1
129.337,178.481,132.881,174.673,198.313,220.347,194.246,207.457,1
129.337,178.481,132.881,174.673,198.313,220.347,194.246,207.457,1
129.337,178.481,132.881,174.673,198.313,220.347,194.398,207.423,1
129.337,178.481,132.881,174.673,198.313,220.347,194.398,207.423,1
129.337,178.481,133.034,174.673,198.313,220.347,194.398,207.423,1
129.337,178.481,133.034,174.602,198.313,220.347,194.398,207.423,1
129.337,178.481,133.034,174.602,198.313,220.347,194.594,207.436,1
129.337,178.481,133.034,174.602,198.313,220.347,194.594,207.436,1
129.337,178.481,133.201,174.482,198.313,220.347,194.594,207.436,1
129.337,178.481,133.201,174.482,198.313,220.347,194.594,207.436,1
129.337,178.481,133.201,174.482,198.313,220.347,194.771,207.367,1
129.337,178.481,133.201,174.482,198.313,220.347,194.771,207.367,1
129.337,178.481,133.415,174.322,198.313,220.347,194.771,207.367,1
129.337,178.481,133.415,174.322,198.313,220.347,194.771,207.367,1
129.337,178.481,133.415,174.322,198.313,220.347,194.864,207.323,1
129.337,178.481,133.415,174.322,198.313,220.347,194.864,207.323,1
129.337,178.481,133.569,174.144,198.313,220.347,194.864,207.323,1
129.337,178.481,133.569,174.144,198.313,220.347,194.864,207.323,1
129.337,178.481,133.569,174.144,198.313,220.347,194.905,207.273,1
129.337,178.481,133.569,174.144,198.313,220.347,194.905,207.273,1
129.337,178.481,133.737,173.994,198.313,220.347,194.905,207.273,1
129.337,178.481,133.737,173.994,198.313,220.347,194.905,207.273,1
129.337,178.481,133.737,173.994,198.313,220.347,194.919,207.323,1
129.337,178.481,133.737,173.994,198.313,220.347,194.919,207.323,1
129.337,178.481,133.841,173.838,198.313,220.347,194.919,207.323,1
129.337,178.481,133.841,173.838,198.313,220.347,194.919,207.323,1
129.337,178.481,133.841,173.838,198.313,220.347,194.88,207.252,1
129.337,178.481,133.841,173.838,198.313,220.347,194.88,207.252,1
129.337,178.481,133.918,173.727,198.313,220.347,194.88,207.252,1
129.337,178.481,133.918,173.727,198.313,220.347,194.88,207.252,1
129.337,178.481,133.918,173.727,198.313,220.347,194.836,207.178,1
129.337,178.481,133.918,173.727,198.313,220.347,194.836,207.178,1
129.337,178.481,133.956,173.644,198.313,220.347,194.836,207.178,1
129.337,178.481,133.956,173.644,198.313,220.347,194.836,207.178,1
129.337,178.481,133.956,173.644,198.313,220.347,194.746,207.199,1
129.337,178.481,133.956,173.644,198.313,220.347,194.746,207.199,1
129.337,178.481,133.956,173.644,198.313,220.347,194.746,207.199,1
129.337,178.481,133.926,173.624,198.313,220.347,194.746,207.199,1
129.337,178.481,133.926,173.624,198.313,220.347,194.694,207.132,1
129.337,178.481,133.926,173.624,198.313,220.347,194.694,207.132,1
129.337,178.481,133.884,173.678,198.313,220.347,194.694,207.132,1
129.337,178.481,133.884,173.678,198.313,220.347,194.694,207.132,1
129.337,178.481,133.884,173.678,198.313,220.347,194.626,207.204,1
129.337,178.481,133.884,173.678,198.313,220.347,194.626,207.204,1
129.337,178.481,133.8,173.794,198.313,220.347,194.626,207.204,1
129.337,178.481,133.8,173.794,198.313,220.347,194.626,207.204,1
129.337,178.481,133.8,173.794,198.313,220.347,194.617,207.284,1
129.337,178.481,133.8,173.794,198.313,220.347,194.617,207.284,1
129.337,178.481,133.724,173.931,198.313,220.347,194.617,207.284,1
129.337,178.481,133.724,173.931,198.313,220.347,194.617,207.284,1
129.337,178.481,133.724,173.931,198.313,220.347,194.627,207.316,1
129.337,178.481,133.724,173.931,198.313,220.347,194.627,207.316,1
129.337,178.481,133.627,174.071,198.313,220.347,194.627,207.316,1
129.337,178.481,133.627,174.071,198.313,220.347,194.627,207.316,1
129.337,178.481,133.627,174.071,198.313,220.347,194.627,207.376,1
129.337,178.481,133.627,174.071,198.313,220.347,194.688,207.376,1
129.337,178.481,133.611,174.275,198.313,220.347,194.688,207.376,1
129.337,178.481,133.611,174.275,198.313,220.347,194.688,207.376,1
129.337,178.481,133.611,174.275,198.313,220.347,194.779,207.492,1
129.337,178.481,133.611,174.275,198.313,220.347,194.779,207.492,1
129.337,178.481,133.61,174.453,198.313,220.347,194.779,207.492,1
129.337,178.481,133.61,174.453,198.313,220.347,194.779,207.492,1
129.337,178.481,133.61,174.453,198.313,220.347,194.871,207.489,1
129.337,178.481,133.61,174.453,198.313,220.347,194.871,207.489,1
129.337,178.481,133.637,174.6,198.313,220.347,194.871,207.489,1
129.337,178.481,133.637,174.6,198.313,220.347,194.871,207.489,1
129.337,178.481,133.637,174.6,198.313,220.347,195.007,207.553,1
129.337,178.481,133.637,174.6,198.313,220.347,195.007,207.553,1
129.337,178.481,133.732,174.734,198.313,220.347,195.007,207.553,1
129.337,178.481,133.732,174.734,198.313,220.347,195.007,207.553,1
129.337,178.481,133.732,174.734,198.313,220.347,195.217,207.624,1
129.337,178.481,133.732,174.734,198.313,220.347,195.217,207.624,1
129.337,178.481,133.732,174.734,198.313,220.347,195.217,207.624,1
129.337,178.481,133.823,174.825,198.313,220.347,195.217,207.624,1
129.337,178.481,133.823,174.825,198.313,220.347,195.44,207.653,1
129.337,178.481,133.823,174.825,198.313,220.347,195.44,207.653,1
129.337,178.481,133.919,174.845,198.313,220.347,195.44,207.653,1
129.337,178.481,133.919,174.845,198.313,220.347,195.44,207.653,1
129.337,178.481,133.919,174.845,198.313,220.347,195.554,207.921,1
129.337,178.481,133.919,174.845,198.313,220.347,195.554,207.921,1
129.337,178.481,134.015,174.772,198.313,220.347,195.554,207.921,1
129.337,178.481,134.015,174.772,198.313,220.347,195.554,207.921,1
129.337,178.481,134.015,174.772,198.313,220.347,195.656,208.055,1
129.337,178.481,134.015,174.772,198.313,220.347,195.656,208.055,1
129.337,178.481,134.18,174.74,198.313,220.347,195.656,208.055,1
129.337,178.481,134.18,174.74,198.313,220.347,195.656,208.055,1
129.337,178.481,134.18,174.74,198.313,220.347,195.674,208.166,1
129.337,178.481,134.18,174.74,198.313,220.347,195.674,208.166,1
129.337,178.481,134.287,174.651,198.313,220.347,195.674,208.166,1
129.337,178.481,134.287,174.651,198.313,220.347,195.674,208.166,1
129.337,178.481,134.287,174.651,198.313,220.347,195.821,208.321,1
129.337,178.481,134.287,174.651,198.313,220.347,195.821,208.321,1
129.337,178.481,134.371,174.597,198.313,220.347,195.821,208.321,1
129.337,178.481,134.371,174.597,198.313,220.347,195.821,208.321,1
129.337,178.481,134.371,174.597,198.313,220.347,195.804,208.533,1
129.337,178.481,134.371,174.597,198.313,220.347,195.804,208.533,1
129.337,178.481,134.435,174.559,198.313,220.347,195.804,208.533,1
129.337,178.481,134.435,174.559,198.313,220.347,195.804,208.533,1
129.337,178.481,134.435,174.559,198.313,220.347,195.706,208.699,1
129.337,178.481,134.435,174.559,198.313,220.347,195.706,208.699,1
129.337,178.481,134.462,174.579,198.313,220.347,195.706,208.699,1
129.337,178.481,134.462,174.579,198.313,220.347,195.706,208.699,1
129.337,178.481,134.462,174.579,198.313,220.347,195.621,208.781,1
129.337,178.481,134.462,174.579,198.313,220.347,195.621,208.781,1
129.337,178.481,134.432,174.606,198.313,220.347,195.621,208.781,1
129.337,178.481,134.432,174.606,198.313,220.347,195.621,208.999,1
129.337,178.481,134.432,174.606,198.313,220.347,195.549,208.999,1
129.337,178.481,134.432,174.606,198.313,220.347,195.549,208.999,1
129.337,178.481,134.31,174.608,198.313,220.347,195.549,208.999,1
129.337,178.481,134.31,174.608,198.313,220.347,195.549,208.999,1
129.337,178.481,134.31,174.608,198.313,220.347,195.346,209.181,1
129.337,178.481,134.31,174.608,198.313,220.347,195.346,209.181,1
129.337,178.481,134.167,174.696,198.313,220.347,195.346,209.181,1
129.337,178.481,134.167,174.696,198.313,220.347,195.346,209.181,1
129.337,178.481,134.167,174.696,198.313,220.347,195.317,209.346,1
129.337,178.481,134.167,174.696,198.313,220.347,195.317,209.346,1
129.337,178.481,134.011,174.763,198.313,220.347,195.317,209.346,1
129.337,178.481,134.011,174.763,198.313,220.347,195.317,209.346,1
129.337,178.481,134.011,174.763,198.313,220.347,195.255,209.59,1
129.337,178.481,134.011,174.763,198.313,220.347,195.255,209.59,1
129.337,178.481,133.872,174.883,198.313,220.347,195.255,209.59,1
129.337,178.481,133.872,174.883,198.313,220.347,195.255,209.59,1
129.337,178.481,133.872,174.883,198.313,220.347,195.339,209.803,1
129.337,178.481,133.872,174.883,198.313,220.347,195.339,209.803,1
129.337,178.481,133.718,174.997,198.313,220.347,195.339,209.803,1
129.337,178.481,133.718,174.997,198.313,220.347,195.339,210.039,1
129.337,178.481,133.718,174.997,198.313,220.347,195.393,210.039,1
129.337,178.481,133.718,174.997,198.313,220.347,195.393,210.039,1
129.337,178.481,133.594,175.11,198.313,220.347,195.393,210.039,1
129.337,178.481,133.594,175.11,198.313,220.347,195.393,210.039,1
129.337,178.481,133.594,175.11,198.313,220.347,195.508,210.195,1
129.337,178.481,133.594,175.11,198.313,220.347,195.508,210.195,1
129.337,178.481,133.523,175.186,198.313,220.347,195.508,210.195,1
129.337,178.481,133.523,175.186,198.313,220.347,195.508,210.195,1
129.337,178.481,133.523,175.186,198.313,220.347,195.645,210.365,1
129.337,178.481,133.523,175.186,198.313,220.347,195.645,210.365,1
129.337,178.481,133.496,175.25,198.313,220.347,195.645,210.365,1
129.337,178.481,133.496,175.25,198.313,220.347,195.645,210.365,1
129.337,178.481,133.496,175.25,198.313,220.347,195.748,210.509,1
129.337,178.481,133.496,175.25,198.313,220.347,195.748,210.509,1
129.337,178.481,133.46,175.243,198.313,220.347,195.748,210.509,1
129.337,178.481,133.46,175.243,198.313,220.347,195.748,210.509,1
129.337,178.481,133.46,175.243,198.313,220.347,195.953,210.643,1
129.337,178.481,133.46,175.243,198.313,220.347,195.953,210.643,1
129.337,178.481,133.507,175.242,198.313,220.347,195.953,210.643,1
129.337,178.481,133.507,175.242,198.313,220.347,195.953,210.643,1
129.337,178.481,133.507,175.242,198.313,220.347,196.114,210.742,1
129.337,178.481,133.507,175.242,198.313,220.347,196.114,210.742,1
129.337,178.481,133.566,175.207,198.313,220.347,196.114,210.742,1
129.337,178.481,133.566,175.207,198.313,220.347,196.114,210.742,1
129.337,178.481,133.566,175.207,198.313,220.347,196.384,210.835,1
129.337,178.481,133.566,175.207,198.313,220.347,196.384,210.835,1
129.337,178.481,133.626,175.11,198.313,220.347,196.384,210.835,1
129.337,178.481,133.626,175.11,198.313,220.347,196.384,210.835,1
129.337,178.481,133.626,175.11,198.313,220.347,196.54,210.887,1
129.337,178.481,133.626,175.11,198.313,220.347,196.54,210.887,1
129.337,178.481,133.706,175.042,198.313,220.347,196.54,210.887,1
129.337,178.481,133.706,175.042,198.313,220.347,196.54,210.933,1
129.337,178.481,133.706,175.042,198.313,220.347,196.673,210.933,1
129.337,178.481,133.706,175.042,198.313,220.347,196.673,210.933,1
129.337,178.481,133.798,174.973,198.313,220.347,196.673,210.933,1
129.337,178.481,133.798,174.973,198.313,220.347,196.673,210.933,1
129.337,178.481,133.798,174.973,198.313,220.347,196.859,210.903,1
129.337,178.481,133.798,174.973,198.313,220.347,196.859,210.903,1
129.337,178.481,133.835,174.862,198.313,220.347,196.859,210.903,1
129.337,178.481,133.835,174.862,198.313,220.347,196.859,210.876,1
129.337,178.481,133.835,174.862,198.313,220.347,196.834,210.876,1
129.337,178.481,133.835,174.862,198.313,220.347,196.834,210.876,1
129.337,178.481,133.863,174.75,198.313,220.347,196.834,210.876,1
129.337,178.481,133.863,174.75,198.313,220.347,196.834,210.876,1
129.337,178.481,133.863,174.75,198.313,220.347,196.836,210.847,1
129.337,178.481,133.863,174.75,198.313,220.347,196.836,210.847,1
129.337,178.481,133.863,174.75,198.313,220.347,196.836,210.847,1
129.337,178.481,133.826,174.745,198.313,220.347,196.836,210.875,1
129.337,178.481,133.826,174.745,198.313,220.347,196.814,210.875,1
129.337,178.481,133.826,174.745,198.313,220.347,196.814,210.875,1
129.337,178.481,133.72,174.746,198.313,220.347,196.814,210.875,1
129.337,178.481,133.72,174.746,198.313,220.347,196.814,210.875,1
129.337,178.481,133.72,174.746,198.313,220.347,196.768,210.879,1
129.337,178.481,133.72,174.746,198.313,220.347,196.768,210.879,1
129.337,178.481,133.55,174.76,198.313,220.347,196.768,210.879,1
129.337,178.481,133.55,174.76,198.313,220.347,196.768,210.879,1
129.337,178.481,133.55,174.76,198.313,220.347,196.793,210.915,1
129.337,178.481,133.55,174.76,198.313,220.347,196.793,210.915,1
129.337,178.481,133.328,174.829,198.313,220.347,196.793,210.915,1
129.337,178.481,133.328,174.829,198.313,220.347,196.793,210.915,1
129.337,178.481,133.328,174.829,198.313,220.347,196.747,210.906,1
129.337,178.481,133.328,174.829,198.313,220.347,196.747,210.906,1
129.337,178.481,133.11,174.953,198.313,220.347,196.747,210.906,1
129.337,178.481,133.11,174.953,198.313,220.347,196.747,210.906,1
129.337,178.481,133.11,174.953,198.313,220.347,196.726,210.906,1
129.337,178.481,133.11,174.953,198.313,220.347,196.726,210.906,1
129.337,178.481,132.934,175.091,198.313,220.347,196.726,210.906,1
129.337,178.481,132.934,175.091,198.313,220.347,196.726,210.906,1
129.337,178.481,132.934,175.091,198.313,220.347,196.858,210.948,1
129.337,178.481,132.934,175.091,198.313,220.347,196.858,210.948,1
129.337,178.481,132.804,175.24,198.313,220.347,196.858,210.948,1
129.337,178.481,132.804,175.24,198.313,220.347,196.858,210.96,1
129.337,178.481,132.804,175.24,198.313,220.347,196.941,210.96,1
129.337,178.481,132.804,175.24,198.313,220.347,196.941,210.96,1
129.337,178.481,132.654,175.426,198.313,220.347,196.941,210.96,1
129.337,178.481,132.654,175.426,198.313,220.347,196.941,210.96,1
129.337,178.481,132.654,175.426,198.313,220.347,197.01,210.96,1
129.337,178.481,132.654,175.426,198.313,220.347,197.01,210.96,1
129.337,178.481,132.487,175.511,198.313,220.347,197.01,210.96,1
129.337,178.481,132.487,175.511,198.313,220.347,197.01,210.96,1
129.337,178.481,132.487,175.511,198.313,220.347,197.16,210.865,1
129.337,178.481,132.487,175.511,198.313,220.347,197.16,210.865,1
129.337,178.481,132.368,175.594,198.313,220.347,197.16,210.865,1
129.337,178.481,132.368,175.594,198.313,220.347,197.16,211.057,1
129.337,178.481,132.368,175.594,198.313,220.347,197.234,211.057,1
129.337,178.481,132.368,175.594,198.313,220.347,197.234,211.057,1
129.337,178.481,132.268,175.626,198.313,220.347,197.234,211.057,1
129.337,178.481,132.268,175.626,198.313,220.347,197.234,211.057,1
129.337,178.481,132.268,175.626,198.313,220.347,197.364,211.379,1
129.337,178.481,132.268,175.626,198.313,220.347,197.364,211.379,1
129.337,178.481,132.165,175.653,198.313,220.347,197.364,211.379,1
129.337,178.481,132.165,175.653,198.313,220.347,197.364,211.415,1
129.337,178.481,132.165,175.653,198.313,220.347,197.542,211.415,1
129.337,178.481,132.165,175.653,198.313,220.347,197.542,211.415,1
129.337,178.481,132.097,175.547,198.313,220.347,197.542,211.415,1
129.337,178.481,132.097,175.547,198.313,220.347,197.542,211.513,1
129.337,178.481,132.097,175.547,198.313,220.347,197.627,211.513,1
129.337,178.481,132.097,175.547,198.313,220.347,197.627,211.513,1
129.337,178.481,132.152,175.415,198.313,220.347,197.627,211.513,1
129.337,178.481,132.152,175.415,198.313,220.347,197.627,211.513,1
129.337,178.481,132.152,175.415,198.313,220.347,197.699,211.692,1
129.337,178.481,132.152,175.415,198.313,220.347,197.699,211.692,1
129.337,178.481,132.273,175.356,198.313,220.347,197.699,211.692,1
129.337,178.481,132.273,175.356,198.313,220.347,197.699,211.713,1
129.337,178.481,132.273,175.356,198.313,220.347,197.718,211.713,1
129.337,178.481,132.273,175.356,198.313,220.347,197.718,211.713,1
129.337,178.481,132.401,175.235,198.313,220.347,197.718,211.713,1
129.337,178.481,132.401,175.235,198.313,220.347,197.718,211.713,1
129.337,178.481,132.401,175.235,198.313,220.347,197.687,211.744,1
129.337,178.481,132.401,175.235,198.313,220.347,197.687,211.744,1
129.337,178.481,132.496,175.097,198.313,220.347,197.687,211.744,1
129.337,178.481,132.496,175.097,198.313,220.347,197.687,211.77,1
129.337,178.481,132.496,175.097,198.313,220.347,197.624,211.77,1
129.337,178.481,132.496,175.097,198.313,220.347,197.624,211.77,1
129.337,178.481,132.549,175.005,198.313,220.347,197.624,211.77,1
129.337,178.481,132.549,175.005,198.313,220.347,197.624,211.674,1
129.337,178.481,132.549,175.005,198.313,220.347,197.578,211.674,1
129.337,178.481,132.549,175.005,198.313,220.347,197.578,211.674,1
129.337,178.481,132.565,175.023,198.313,220.347,197.578,211.674,1
129.337,178.481,132.565,175.023,198.313,220.347,197.578,211.533,1
129.337,178.481,132.565,175.023,198.313,220.347,197.465,211.533,1
129.337,178.481,132.565,175.023,198.313,220.347,197.465,211.533,1
129.337,178.481,132.577,175.038,198.313,220.347,197.465,211.533,1
129.337,178.481,132.577,175.038,198.313,220.347,197.465,211.479,1
